,type,element_id,text,coordinates_points,coordinates_system,coordinates_layout_width,coordinates_layout_height,last_modified,filetype,languages,page_number,file_directory,filename,detection_class_prob,parent_id,image_path
125,ListItem,bf3a2b43e734080db0fa55c269d8c692,"[8] Jacob Devlin, Ming-Wei Chang, Kenton Lee, and Kristina Toutanova. BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding. In Proceedings of the 2019 Con- ference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers), pages 4171–4186, Minneapolis, Minnesota, June 2019. Association for Computational Linguistics. doi: 10.18653/v1/N19-1423. URL https://www.aclweb.org/anthology/N19-1423.","((311.015869140625, 320.8425599999998), (311.015869140625, 500.1991588888889), (1408.14013671875, 500.1991588888889), (1408.14013671875, 320.8425599999998))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9519174695014954,,
126,ListItem,d92290856d8a0848bb435ed83c55be11,"[9] Emily Dinan, Stephen Roller, Kurt Shuster, Angela Fan, Michael Auli, and Jason Weston. Wiz- ard of wikipedia: Knowledge-powered conversational agents. In International Conference on Learning Representations, 2019. URL https://openreview.net/forum?id=r1l73iRqKm.","((308.9830017089844, 526.61756), (308.9830017089844, 615.0630477777778), (1414.0797119140625, 615.0630477777778), (1414.0797119140625, 526.61756))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9375039339065552,,
127,ListItem,36fa30ffbf4317d2614ce50649b5078c,"[10] Matthew Dunn, Levent Sagun, Mike Higgins, V. Ugur Guney, Volkan Cirik, and Kyunghyun Cho. SearchQA: A New Q&A Dataset Augmented with Context from a Search Engine. arXiv:1704.05179 [cs], April 2017. URL http://arxiv.org/abs/1704.05179. arXiv: 1704.05179.","((297.7619323730469, 641.4842266666666), (297.7619323730469, 760.0664488888889), (1414.9630126953125, 760.0664488888889), (1414.9630126953125, 641.4842266666666))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9415358304977417,,
128,ListItem,760c1714456405cfaf66d8c95e74e13e,"[11] Angela Fan, Mike Lewis, and Yann Dauphin. Hierarchical neural story generation. In Proceed- ings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 889–898, Melbourne, Australia, July 2018. Association for Computational Linguistics. doi: 10.18653/v1/P18-1082. URL https://www.aclweb.org/anthology/ P18-1082.","((297.69525146484375, 786.0143938888888), (297.69525146484375, 935.7047144444444), (1416.7442626953125, 935.7047144444444), (1416.7442626953125, 786.0143938888888))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9340915679931641,,
129,ListItem,b8875acb6a4201ea8f7d4ac9dc3be9b4,"[12] Angela Fan, Yacine Jernite, Ethan Perez, David Grangier, Jason Weston, and Michael Auli. ELI5: Long form question answering. In Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics, pages 3558–3567, Florence, Italy, July 2019. Association for Computational Linguistics. doi: 10.18653/v1/P19-1346. URL https://www.aclweb.org/ anthology/P19-1346.","((299.51190185546875, 962.1231155555556), (299.51190185546875, 1111.1769366666667), (1416.8175048828125, 1111.1769366666667), (1416.8175048828125, 962.1231155555556))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9335768818855286,,
130,ListItem,9edee6cda7a08dc57ff704930ce3ea17,"[13] Angela Fan, Claire Gardent, Chloe Braud, and Antoine Bordes. Augmenting transformers with KNN-based composite memory, 2020. URL https://openreview.net/forum?id= H1gx1CNKPH.","((300.00000000000006, 1137.5953377777778), (300.00000000000006, 1226.0408255555556), (1415.3114013671875, 1226.0408255555556), (1415.3114013671875, 1137.5953377777778))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9422006607055664,,
131,ListItem,3383d78f579764077aaffa91848dd613,"[14] Thibault Févry, Livio Baldini Soares, Nicholas FitzGerald, Eunsol Choi, and Tom Kwiatkowski. Entities as experts: Sparse memory access with entity supervision. ArXiv, abs/2004.07202, 2020. URL https://arxiv.org/abs/2004.07202.","((300.0, 1252.4620044444443), (300.0, 1340.9074922222221), (1418.5889892578125, 1340.9074922222221), (1418.5889892578125, 1252.4620044444443))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9386879801750183,,
132,ListItem,475dfddab7373af9d860694c5fc303df,"[15] Marjan Ghazvininejad, Chris Brockett, Ming-Wei Chang, Bill Dolan, Jianfeng Gao, Wen tau Yih, and Michel Galley. A knowledge-grounded neural conversation model. In AAAI Conference on Artiﬁcial Intelligence, 2018. URL https://www.aaai.org/ocs/index.php/ AAAI/AAAI18/paper/view/16710.","((299.5888977050781, 1367.3258933333332), (299.5888977050781, 1486.0741588888889), (1414.836669921875, 1486.0741588888889), (1414.836669921875, 1367.3258933333332))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9421278834342957,,
133,ListItem,8cd0cb326176fe7dc8a5941f2061da90,"[16] Katja Grace, John Salvatier, Allan Dafoe, Baobao Zhang, and Owain Evans. When will AI exceed human performance? evidence from AI experts. CoRR, abs/1705.08807, 2017. URL http://arxiv.org/abs/1705.08807.","((298.5525817871094, 1512.4953377777776), (298.5525817871094, 1600.9408255555556), (1417.054443359375, 1600.9408255555556), (1417.054443359375, 1512.4953377777776))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9402990341186523,,
134,ListItem,e60506de19d298cf9951c9fe47c140fb,"[17] Jiatao Gu, Yong Wang, Kyunghyun Cho, and Victor O.K. Li. Search engine guided neural In AAAI Conference on Artiﬁcial Intelligence, 2018. URL https: machine translation. //www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/17282.","((300.00000000000006, 1627.3592266666665), (300.00000000000006, 1715.807492222222), (1414.225830078125, 1715.807492222222), (1414.225830078125, 1627.3592266666665))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9374843835830688,,
135,ListItem,dad880752ea4a946f10e5b1f1defa978,"[18] Jiatao Gu, Yong Wang, Kyunghyun Cho, and Victor O.K. Li. Search engine guided neural machine translation. In 32nd AAAI Conference on Artiﬁcial Intelligence, AAAI 2018, 32nd AAAI Conference on Artiﬁcial Intelligence, AAAI 2018, pages 5133–5140. AAAI press, 2018. 32nd AAAI Conference on Artiﬁcial Intelligence, AAAI 2018 ; Conference date: 02-02-2018 Through 07-02-2018.","((299.6081237792969, 1742.2258933333333), (299.6081237792969, 1891.110893333333), (1416.175048828125, 1891.110893333333), (1416.175048828125, 1742.2258933333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9343531131744385,,
136,ListItem,12a886aa307538fc486647d91d507c29,"[19] Kelvin Guu, Tatsunori B. Hashimoto, Yonatan Oren, and Percy Liang. Generating sentences by editing prototypes. Transactions of the Association for Computational Linguistics, 6:437–450, 2018. doi: 10.1162/tacl_a_00030. URL https://www.aclweb.org/anthology/Q18-1031.","((300.00000000000006, 1917.6981155555554), (300.00000000000006, 2006.1436033333332), (1409.8304443359375, 2006.1436033333332), (1409.8304443359375, 1917.6981155555554))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9401798844337463,,
137,Footer,0176860fc2da1be49b288e5fe778525d,11,"((836.1638888888889, 2061.325893333333), (836.1638888888889, 2088.999782222222), (863.8377777777777, 2088.999782222222), (863.8377777777777, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7872284054756165,,
138,ListItem,1a0ec9d05e613f082958ff1b204f942d,"[20] Kelvin Guu, Kenton Lee, Zora Tung, Panupong Pasupat, and Ming-Wei Chang. REALM: Retrieval-augmented language model pre-training. ArXiv, abs/2002.08909, 2020. URL https: //arxiv.org/abs/2002.08909.","((300.0, 205.97867111111094), (300.0, 294.42415888888877), (1413.401123046875, 294.42415888888877), (1413.401123046875, 205.97867111111094))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.934605598449707,,
139,ListItem,bafe06682bb49bcd35b481441a2b72b3,"A In S. Bengio, retrieve-and-edit H. Wallach, H. Larochelle, K. Grauman, N. Cesa-Bianchi, and R. Garnett, ed- itors, Advances pages 10052– 10062. Curran Associates, URL http://papers.nips.cc/paper/ 8209-a-retrieve-and-edit-framework-for-predicting-structured-outputs. pdf.","((299.9999999999999, 320.26755999999983), (299.9999999999999, 529.924158888889), (1415.966796875, 529.924158888889), (1415.966796875, 320.26755999999983))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.950760543346405,,
140,ListItem,f6e08946acf24c8fada85ca88568abff,"[22] Nabil Hossain, Marjan Ghazvininejad, and Luke Zettlemoyer. Simple and effective retrieve- edit-rerank text generation. In Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics, pages 2532–2538, Online, July 2020. Association for Computa- tional Linguistics. doi: 10.18653/v1/2020.acl-main.228. URL https://www.aclweb.org/ anthology/2020.acl-main.228.","((296.1883850097656, 555.7675599999998), (296.1883850097656, 704.8186033333334), (1419.547607421875, 704.8186033333334), (1419.547607421875, 555.7675599999998))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9359490871429443,,
141,ListItem,5e2ab275830f5d3a3db498ae0434f4b7,"[23] Jeff Johnson, Matthijs Douze, and Hervé Jégou. Billion-scale similarity search with gpus. arXiv preprint arXiv:1702.08734, 2017. URL https://arxiv.org/abs/1702.08734.","((300.00000000000006, 730.0255050000001), (300.00000000000006, 788.8047144444444), (1410.3035888671875, 788.8047144444444), (1410.3035888671875, 730.0255050000001))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9324550032615662,,
142,ListItem,0ea6893ea38039e937b637e686c93cd3,"[24] Mandar Joshi, Eunsol Choi, Daniel Weld, and Luke Zettlemoyer. TriviaQA: A Large Scale Distantly Supervised Challenge Dataset for Reading Comprehension. In Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 1601–1611, Vancouver, Canada, July 2017. Association for Computational Linguistics. doi: 10.18653/v1/P17-1147. URL https://www.aclweb.org/anthology/P17-1147.","((297.2787170410156, 814.6481155555556), (297.2787170410156, 963.699158888889), (1418.163330078125, 963.699158888889), (1418.163330078125, 814.6481155555556))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9360857605934143,,
143,ListItem,27c056e29f7d65339547a09c27b4a709,"Inferring algorithmic patterns with stack- the 28th International Conference on augmented recurrent nets. Neural Information Processing Systems - Volume 1, NIPS’15, page 190–198, Cam- bridge, MA, USA, 2015. MIT Press. URL https://papers.nips.cc/paper/ 5857-inferring-algorithmic-patterns-with-stack-augmented-recurrent-nets.","((298.3515625, 989.54256), (298.3515625, 1138.5936033333332), (1417.2613525390625, 1138.5936033333332), (1417.2613525390625, 989.54256))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.935915470123291,,
144,ListItem,3a598b94762d870271dc753d0dec1a98,"[26] Vladimir Karpukhin, Barlas Oguz, Sewon Min, Ledell Wu, Sergey Edunov, Danqi Chen, and Wen-tau Yih. Dense passage retrieval for open-domain question answering. arXiv preprint arXiv:2004.04906, 2020. URL https://arxiv.org/abs/2004.04906.","((300.0, 1164.4370044444445), (300.0, 1252.8824922222223), (1413.8370361328125, 1252.8824922222223), (1413.8370361328125, 1164.4370044444445))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9368746280670166,,
145,ListItem,98e1a7480f1d59fafebad79b33b77db8,"[27] Urvashi Khandelwal, Omer Levy, Dan Jurafsky, Luke Zettlemoyer, and Mike Lewis. Generaliza- tion through memorization: Nearest neighbor language models. In International Conference on Learning Representations, 2020. URL https://openreview.net/forum?id=HklBjCEKvH.","((300.0, 1278.7258933333333), (300.0, 1367.1713811111113), (1411.29248046875, 1367.1713811111113), (1411.29248046875, 1278.7258933333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9356608986854553,,
146,ListItem,4bfaa9aaa3e00b54d3487646fdafd59f,"[28] Diederik P. Kingma and Jimmy Ba. Adam: A method for stochastic optimization. In Yoshua Bengio and Yann LeCun, editors, 3rd International Conference on Learning Representations, ICLR 2015, San Diego, CA, USA, May 7-9, 2015, Conference Track Proceedings, 2015. URL http://arxiv.org/abs/1412.6980.","((298.5367431640625, 1393.0147822222223), (298.5367431640625, 1511.7630477777777), (1414.0994873046875, 1511.7630477777777), (1414.0994873046875, 1393.0147822222223))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9393141269683838,,
147,ListItem,40a9c68fce07ce8335b64370fc50f0ea,"[29] Tom Kwiatkowski, Jennimaria Palomaki, Olivia Redﬁeld, Michael Collins, Ankur Parikh, Chris Alberti, Danielle Epstein, Illia Polosukhin, Matthew Kelcey, Jacob Devlin, Ken- ton Lee, Kristina N. Toutanova, Llion Jones, Ming-Wei Chang, Andrew Dai, Jakob Uszkoreit, Quoc Le, and Slav Petrov. Natural Questions: a Benchmark for Ques- the Association of Computational Lin- tion Answering Research. guistics, 2019. URL https://tomkwiat.users.x20web.corp.google.com/papers/ natural-questions/main-1455-kwiatkowski.pdf.","((300.0, 1537.606448888889), (300.0, 1747.2630477777777), (1411.2957763671875, 1747.2630477777777), (1411.2957763671875, 1537.606448888889))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9500429034233093,,
148,ListItem,c62e18c0db7bf1ab4ec459c3f1b4be49,"[30] Guillaume Lample, Alexandre Sablayrolles, Marc’ Aurelio Ranzato, Ludovic Denoyer, and Herve Jegou. Large memory layers with product keys. In H. Wallach, H. Larochelle, A. Beygelzimer, F. d’ Alché-Buc, E. Fox, and R. Garnett, editors, Advances in Neural In- formation Processing Systems 32, pages 8548–8559. Curran Associates, Inc., 2019. URL http: //papers.nips.cc/paper/9061-large-memory-layers-with-product-keys.pdf.","((300.0, 1773.1064488888887), (300.0, 1922.1574922222221), (1416.6514892578125, 1922.1574922222221), (1416.6514892578125, 1773.1064488888887))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9366042613983154,,
149,ListItem,b21df09046b4ad72fb87cece45765115,"[31] Kenton Lee, Ming-Wei Chang, and Kristina Toutanova. Latent retrieval for weakly supervised open domain question answering. In Proceedings of the 57th Annual Meeting of the Association","((298.0550537109375, 1948.0008933333331), (298.0550537109375, 2005.97756), (1410.1134033203125, 2005.97756), (1410.1134033203125, 1948.0008933333331))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9339101910591125,,
150,Footer,4d9bb054882eb26a64a6c392824b37c2,12,"((836.1157836914062, 2061.325893333333), (836.1157836914062, 2088.999782222222), (864.6591796875, 2088.999782222222), (864.6591796875, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],12,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7747076153755188,,
151,NarrativeText,ba30c1d20d0e2aabe42031554be943a4,"for Computational Linguistics, pages 6086–6096, Florence, Italy, July 2019. Association for Computational Linguistics. doi: 10.18653/v1/P19-1612. URL https://www.aclweb.org/ anthology/P19-1612.","((353.7281494140625, 205.34217166666653), (353.7281494140625, 294.42415888888877), (1413.0234375, 294.42415888888877), (1413.0234375, 205.34217166666653))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9403533339500427,,
152,ListItem,5b3f52debc5d7447c92ea4e64cd2a4f5,"[32] Mike Lewis, Yinhan Liu, Naman Goyal, Marjan Ghazvininejad, Abdelrahman Mohamed, Omer Levy, Veselin Stoyanov, and Luke Zettlemoyer. BART: Denoising sequence-to-sequence pre-training for natural language generation, translation, and comprehension. arXiv preprint arXiv:1910.13461, 2019. URL https://arxiv.org/abs/1910.13461.","((300.00000000000006, 318.31755999999984), (300.00000000000006, 437.0658255555554), (1416.248046875, 437.0658255555554), (1416.248046875, 318.31755999999984))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9413262009620667,,
153,ListItem,4729e79b8732c3045af55f0e827b03e1,"[33] Jiwei Li, Michel Galley, Chris Brockett, Jianfeng Gao, and Bill Dolan. A diversity-promoting objective function for neural conversation models. In Proceedings of the 2016 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pages 110–119, San Diego, California, June 2016. Association for Computational Linguistics. doi: 10.18653/v1/N16-1014. URL https://www.aclweb.org/anthology/ N16-1014.","((300.0, 460.9620044444442), (300.0, 640.3158255555556), (1402.9005717222224, 640.3158255555556), (1402.9005717222224, 460.9620044444442))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9487378597259521,,
154,ListItem,8e658d8a910217bbc12393f7a4486db3,"[34] Margaret Li, Jason Weston, and Stephen Roller. Acute-eval: Improved dialogue evaluation with optimized questions and multi-turn comparisons. ArXiv, abs/1909.03087, 2019. URL https://arxiv.org/abs/1909.03087.","((299.3094482421875, 664.2092266666667), (299.3094482421875, 752.6574922222222), (1416.4989013671875, 752.6574922222222), (1416.4989013671875, 664.2092266666667))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9441297054290771,,
155,ListItem,7546feaf1ee80afe3ca33972081f5936,"[35] Hairong Liu, Mingbo Ma, Liang Huang, Hao Xiong, and Zhongjun He. Robust neural machine translation with joint textual and phonetic embedding. In Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics, pages 3044–3049, Florence, Italy, July 2019. Association for Computational Linguistics. doi: 10.18653/v1/P19-1291. URL https://www.aclweb.org/anthology/P19-1291.","((299.9999999999999, 776.5508933333333), (299.9999999999999, 925.6019366666666), (1415.8846435546875, 925.6019366666666), (1415.8846435546875, 776.5508933333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9352900981903076,,
156,ListItem,0e12e2c37c5f7b4f02564700ed1972ef,"[36] Peter J. Liu*, Mohammad Saleh*, Etienne Pot, Ben Goodrich, Ryan Sepassi, Lukasz Kaiser, and Noam Shazeer. Generating wikipedia by summarizing long sequences. In International Conference on Learning Representations, 2018. URL https://openreview.net/forum? id=Hyg0vbWC-.","((297.9649353027344, 949.4981155555554), (297.9649353027344, 1068.246381111111), (1416.4095458984375, 1068.246381111111), (1416.4095458984375, 949.4981155555554))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9411316514015198,,
157,ListItem,97fea059fd6df44cba1de2b25625af90,"[37] Yury A. Malkov and D. A. Yashunin. Efﬁcient and robust approximate nearest neighbor search using hierarchical navigable small world graphs. IEEE Transactions on Pattern Analysis and Machine Intelligence, 42:824–836, 2016. URL https://arxiv.org/abs/1603.09320.","((300.00000000000006, 1092.139782222222), (300.00000000000006, 1180.5852699999998), (1414.2403564453125, 1180.5852699999998), (1414.2403564453125, 1092.139782222222))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.938181459903717,,
158,ListItem,c3d672cf4e26b6efbe7f11b80bf05f58,"[38] Gary Marcus. The next decade in ai: four steps towards robust artiﬁcial intelligence. arXiv preprint arXiv:2002.06177, 2020. URL https://arxiv.org/abs/2002.06177.","((299.99999999999983, 1203.8449494444444), (299.99999999999983, 1262.6241588888888), (1410.10302734375, 1262.6241588888888), (1410.10302734375, 1203.8449494444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9298004508018494,,
159,ListItem,93ee74963ab3678eec261da915d56bd8,"[39] Luca Massarelli, Fabio Petroni, Aleksandra Piktus, Myle Ott, Tim Rocktäschel, Vassilis Plachouras, Fabrizio Silvestri, and Sebastian Riedel. How decoding strategies affect the arXiv preprint arXiv:1911.03587, 2019. URL https: veriﬁability of generated text. //arxiv.org/abs/1911.03587.","((298.9150695800781, 1286.5175599999998), (298.9150695800781, 1405.2686033333332), (1416.149169921875, 1405.2686033333332), (1416.149169921875, 1286.5175599999998))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9399480223655701,,
160,ListItem,81f6e13d16bc0e96c5d4424bf03bddf3,"[40] Paulius Micikevicius, Sharan Narang, Jonah Alben, Gregory Diamos, Erich Elsen, David Garcia, Boris Ginsburg, Michael Houston, Oleksii Kuchaiev, Ganesh Venkatesh, and Hao Wu. Mixed precision training. In ICLR, 2018. URL https://openreview.net/forum?id=r1gs9JgRZ.","((299.9999999999999, 1429.1620044444446), (299.9999999999999, 1517.6074922222224), (1415.118408203125, 1517.6074922222224), (1415.118408203125, 1429.1620044444446))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9382609128952026,,
161,ListItem,d672d3fa225223fb30633814aabfab35,"[41] Nikita Moghe, Siddhartha Arora, Suman Banerjee, and Mitesh M. Khapra. Towards exploit- ing background knowledge for building conversation systems. In Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pages 2322–2332, Brus- sels, Belgium, October-November 2018. Association for Computational Linguistics. doi: 10.18653/v1/D18-1255. URL https://www.aclweb.org/anthology/D18-1255.","((295.6016845703125, 1541.5008933333334), (295.6016845703125, 1690.5547144444445), (1418.832763671875, 1690.5547144444445), (1418.832763671875, 1541.5008933333334))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9315510988235474,,
162,ListItem,9871d37b3755a2e60560a24196399c53,"[42] Preksha Nema and Mitesh M. Khapra. Towards a better metric for evaluating question generation systems. In Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pages 3950–3959, Brussels, Belgium, October-November 2018. Association for Computational Linguistics. doi: 10.18653/v1/D18-1429. URL https://www.aclweb.org/ anthology/D18-1429.","((298.8258361816406, 1714.4481155555557), (298.8258361816406, 1863.4991588888888), (1414.226806640625, 1863.4991588888888), (1414.226806640625, 1714.4481155555557))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9358489513397217,,
163,ListItem,89d227142195045996e310092d868355,"[43] Tri Nguyen, Mir Rosenberg, Xia Song, Jianfeng Gao, Saurabh Tiwary, Rangan Majumder, and Li Deng. MS MARCO: A human generated machine reading comprehension dataset. In Tarek Richard Besold, Antoine Bordes, Artur S. d’Avila Garcez, and Greg Wayne, editors, Proceedings of the Workshop on Cognitive Computation: Integrating neural and symbolic","((298.9276428222656, 1887.3953377777777), (298.9276428222656, 2005.3410605555553), (1413.8192138671875, 2005.3410605555553), (1413.8192138671875, 1887.3953377777777))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9392755627632141,,
164,Footer,9705f9c6bdc8f6893a45804e4d7add33,13,"((836.1638888888889, 2061.325893333333), (836.1638888888889, 2088.999782222222), (864.382568359375, 2088.999782222222), (864.382568359375, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],13,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8104770183563232,,
165,NarrativeText,342c034551f5c466efe7a467ae732a85,"approaches 2016 co-located with the 30th Annual Conference on Neural Information Processing Systems (NIPS 2016), Barcelona, Spain, December 9, 2016, volume 1773 of CEUR Workshop Proceedings. CEUR-WS.org, 2016. URL http://ceur-ws.org/Vol-1773/CoCoNIPS_ 2016_paper9.pdf.","((356.933837890625, 205.34217166666653), (356.933837890625, 324.7269366666665), (1407.330322265625, 324.7269366666665), (1407.330322265625, 205.34217166666653))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],14,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9396181702613831,,
166,ListItem,a5cb0904959b6631ba143f84ff9d962f,"[44] Rodrigo Nogueira and Kyunghyun Cho. Passage re-ranking with BERT. arXiv preprint arXiv:1901.04085, 2019. URL https://arxiv.org/abs/1901.04085.","((296.2549743652344, 345.45883833333323), (296.2549743652344, 404.2380477777777), (1408.833251953125, 404.2380477777777), (1408.833251953125, 345.45883833333323))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],14,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9289451837539673,,
